space	start	end	width	reads	gc	map	valid	ideal	cor.gc	cor.map	copy
chr2	168000001	168500000	500000	7321	0.36534	0.930998	TRUE	TRUE	1.01700665823373	1.00365123120974	0.00525801986710508
chr2	168500001	169000000	500000	7136	0.39099	0.924107	TRUE	TRUE	0.999360171548083	0.987643414434133	-0.0179378396012901
chr2	169000001	169500000	500000	7237	0.396964	0.932557	TRUE	TRUE	1.01632948002378	1.00270287897819	0.00389416973076757
chr2	169500001	170000000	500000	7334	0.39326	0.934425	TRUE	TRUE	1.02842104678439	1.01429296487466	0.020474415582146
chr2	170000001	170500000	500000	6991	0.390702	0.871836	TRUE	FALSE	0.978873470610189	0.976299634514294	-0.0346041039786026
chr2	170500001	171000000	500000	7396	0.389042	0.895184	TRUE	FALSE	1.03447794465641	1.02725682958273	0.0387969221068197
chr2	171000001	171500000	500000	7187	0.403646	0.922339	TRUE	TRUE	1.01182947313303	1.00036130666186	0.00052116118547658
chr2	171500001	172000000	500000	7157	0.409976	0.909433	TRUE	TRUE	1.0091992941148	1.00027773394896	0.000400629759180444
chr2	172000001	172500000	500000	7355	0.404354	0.885535	TRUE	FALSE	1.03566759639715	1.0299920281963	0.0426331714607554
chr2	172500001	173000000	500000	7558	0.403942	0.883508	TRUE	FALSE	1.0641436643978	1.05868900743761	0.0822788562616486
chr2	173000001	173500000	500000	7100	0.423148	0.898713	TRUE	FALSE	1.00537798026912	0.997863163741127	-0.00308610149619112
chr2	173500001	174000000	500000	7550	0.40522	0.935642	TRUE	TRUE	1.06333611381749	1.04849990775839	0.0683267345136533
chr2	174000001	174500000	500000	7340	0.40726	0.919066	TRUE	TRUE	1.03421443885282	1.02324041082853	0.033145146805477
chr2	174500001	175000000	500000	7213	0.405748	0.937878	TRUE	TRUE	1.01598883723701	1.00141240836807	0.00203623688758757
chr2	175000001	175500000	500000	7320	0.401194	0.89079	TRUE	FALSE	1.02970481526339	1.02315130738622	0.0330195119201564
chr2	175500001	176000000	500000	7536	0.39527	0.93534	TRUE	TRUE	1.05760684202528	1.04290695490944	0.060610450591517
chr2	176000001	176500000	500000	7130	0.388942	0.910857	TRUE	TRUE	0.997210375199473	0.988134945588466	-0.0172200166027431
chr2	176500001	177000000	500000	7035	0.405918	0.902963	TRUE	TRUE	0.990952387662231	0.983008564471909	-0.0247241087718368
chr2	177000001	177500000	500000	7284	0.39969	0.942133	TRUE	TRUE	1.02404257088306	1.00881915692777	0.0126675770340005
chr2	177500001	178000000	500000	7426	0.39336	0.953094	TRUE	TRUE	1.04137084287169	1.02464754303597	0.0351277386491377
chr2	178000001	178500000	500000	7227	0.392248	0.921169	TRUE	TRUE	1.01287771095901	1.00165936003214	0.00239196647103221
chr2	178500001	179000000	500000	6924	0.3903	0.905591	TRUE	TRUE	0.969240710332692	0.961153412943957	-0.0571613720787089
chr2	179000001	179500000	500000	7170	0.394416	0.939917	TRUE	TRUE	1.00590634336053	0.991217521223842	-0.0127264054321184
chr2	179500001	180000000	500000	7172	0.37512	0.901169	TRUE	TRUE	0.999207993054751	0.991421572334117	-0.0124294441476584
chr2	180000001	180500000	500000	7219	0.37272	0.912478	TRUE	TRUE	1.0054964420334	0.996047508897109	-0.00571353812049099
chr2	180500001	181000000	500000	7500	0.370546	0.954303	TRUE	TRUE	1.04412389787419	1.02723229124801	0.0387624596864913
chr2	181000001	181500000	500000	7547	0.360972	0.936269	TRUE	TRUE	1.04620054361851	1.03148764705964	0.0447265438298137
chr2	181500001	182000000	500000	7561	0.360508	0.933849	TRUE	TRUE	1.04789403051193	1.03360503484632	0.0476850027471466
chr2	182000001	182500000	500000	7687	0.362166	0.953482	TRUE	TRUE	1.06625347631556	1.04908991505764	0.0691383332522573
chr2	182500001	183000000	500000	7282	0.374774	0.928765	TRUE	TRUE	1.01449783693689	1.00157605280568	0.00227197366161257
chr2	183000001	183500000	500000	7325	0.36716	0.917065	TRUE	TRUE	1.01836269649031	1.0079395142534	0.0114090663131318
chr2	183500001	184000000	500000	7374	0.37738	0.902418	TRUE	TRUE	1.02771592949028	1.01954724585458	0.0279286314415985
chr2	184000001	184500000	500000	7276	0.373234	0.897589	TRUE	FALSE	1.0135029390347	1.00608685920246	0.00875486372315555
chr2	184500001	185000000	500000	7187	0.357286	0.907085	TRUE	TRUE	0.994385292821343	0.985903093841067	-0.0204822463628676
chr2	185000001	185500000	500000	7249	0.338124	0.944364	TRUE	TRUE	0.989153198612624	0.974186261351957	-0.037730457448235
chr2	185500001	186000000	500000	7368	0.341542	0.947893	TRUE	TRUE	1.0084109841719	0.992732902679657	-0.0105224857069226
chr2	186000001	186500000	500000	7523	0.344284	0.929528	TRUE	TRUE	1.03195251582683	1.01866910173585	0.026685491335136
chr2	186500001	187000000	500000	7454	0.347396	0.921893	TRUE	TRUE	1.02488494640737	1.01336973205046	0.0191606433150809
chr2	187000001	187500000	500000	7622	0.367196	0.909585	TRUE	TRUE	1.059669392941	1.05027218370808	0.0707632585572401
chr2	187500001	188000000	500000	7606	0.37073	0.930097	TRUE	TRUE	1.05894378214111	1.04520635422459	0.0637878005134337
chr2	188000001	188500000	500000	7748	0.350358	0.936872	TRUE	FALSE	1.06748624880894	1.05236042428333	0.0736288997550226
chr2	188500001	189000000	500000	7465	0.360102	0.921428	TRUE	TRUE	1.03437492635068	1.02285930562731	0.032607715920956
chr2	189000001	189500000	500000	7510	0.355974	0.955719	TRUE	TRUE	1.03831966082028	1.0213774568909	0.030516122386375
chr2	189500001	190000000	500000	7564	0.34926	0.936716	TRUE	TRUE	1.04136552301528	1.02663848148228	0.037928243201704
chr2	190000001	190500000	500000	7831	0.36796	0.928802	TRUE	FALSE	1.08907409690065	1.07519529547208	0.104598730716344
chr2	190500001	191000000	500000	7386	0.373348	0.907309	TRUE	TRUE	1.02883888422224	1.0200340854717	0.0286173621177116
chr2	191000001	191500000	500000	7438	0.395198	0.909218	TRUE	TRUE	1.04382388009097	1.03463731039192	0.0491251230865844
chr2	191500001	192000000	500000	7615	0.386936	0.927145	TRUE	TRUE	1.06385998622265	1.05067453061352	0.0713158322025763
chr2	192000001	192500000	500000	7850	0.39946	0.940741	TRUE	FALSE	1.10351519648189	1.08729292473979	0.120740665423563
chr2	192500001	193000000	500000	7544	0.37747	0.946481	TRUE	TRUE	1.05143174702862	1.03525815237636	0.0499905635835595
chr2	193000001	193500000	500000	7552	0.352594	0.933491	TRUE	TRUE	1.04199152885852	1.02784891137698	0.0396282111981495
chr2	193500001	194000000	500000	7464	0.340012	0.932727	TRUE	TRUE	1.02019995668924	1.00649081511879	0.00933400679175194
chr2	194000001	194500000	500000	7130	0.341428	0.926508	TRUE	TRUE	0.975742621396368	0.963786235305701	-0.0532148980821423
chr2	194500001	195000000	500000	7132	0.339386	0.921074	TRUE	TRUE	0.974284160033968	0.963513705492518	-0.0536229066170572
chr2	195000001	195500000	500000	7200	0.339114	0.933921	TRUE	TRUE	0.983336388372083	0.969915190218477	-0.0440694919179443
chr2	195500001	196000000	500000	7336	0.346414	0.908677	TRUE	TRUE	1.00794091145829	0.999143232564473	-0.00123658393853019
chr2	196000001	196500000	500000	7293	0.378766	0.889195	TRUE	FALSE	1.01681497542234	1.01059298986525	0.0152020776256743
chr2	196500001	197000000	500000	7464	0.375002	0.91279	TRUE	TRUE	1.03987699897369	1.03004566623385	0.0427082995334186
chr2	197000001	197500000	500000	7347	0.391036	0.931003	TRUE	TRUE	1.02893967673414	1.01542663456587	0.0220860074611856
chr2	197500001	198000000	500000	7288	0.38252	0.88887	TRUE	FALSE	1.01690711663522	1.01074223345928	0.0154151179872175
chr2	198000001	198500000	500000	6983	0.416606	0.870752	TRUE	FALSE	0.986409738071366	0.984062013310025	-0.0231788611563808
chr2	198500001	199000000	500000	7025	0.380018	0.892577	TRUE	FALSE	0.979736023166559	0.973255007638989	-0.0391102322710335
chr2	199000001	199500000	500000	7178	0.368832	0.938133	TRUE	TRUE	0.998618985531634	0.984248456603551	-0.0229055497861542
chr2	199500001	200000000	500000	7359	0.358118	0.939919	TRUE	TRUE	1.01863716614815	1.0037621989837	0.00541752129810565
chr2	200000001	200500000	500000	7024	0.393116	0.925558	TRUE	TRUE	0.984882243912192	0.97302008538365	-0.0394585090132398
chr2	200500001	201000000	500000	7360	0.39192	0.933338	TRUE	TRUE	1.03132124990388	1.01735133149862	0.0248179846827262
chr2	201000001	201500000	500000	7428	0.399258	0.939609	TRUE	TRUE	1.04410899578718	1.02890055610438	0.0411035515730502
chr2	201500001	202000000	500000	7459	0.416778	0.87419	TRUE	FALSE	1.05370956256437	1.05036891664172	0.0708961285879479
chr2	202000001	202500000	500000	7273	0.4026	0.861175	TRUE	FALSE	1.02361914898456	1.02436791300596	0.0347339682079345
chr2	202500001	203000000	500000	7165	0.42482	0.923331	TRUE	TRUE	1.01531515842506	1.00358517555411	0.00516306526533314
chr2	203000001	203500000	500000	7323	0.424208	0.825179	TRUE	FALSE	1.03740946920232	1.06320846221979	0.0884244923771562
chr2	203500001	204000000	500000	7343	0.391692	0.870511	TRUE	FALSE	1.02879857307502	1.02640700256253	0.037602918221225
chr2	204000001	204500000	500000	7351	0.4028	0.866688	TRUE	FALSE	1.03466366619557	1.033550950929	0.0476095110088803
chr2	204500001	205000000	500000	7361	0.40629	0.926368	TRUE	TRUE	1.03695461862865	1.02428015504757	0.0346103667232064
chr2	205000001	205500000	500000	7287	0.399108	0.948702	TRUE	TRUE	1.02422854096981	1.00822299486192	0.011814763838944
chr2	205500001	206000000	500000	7155	0.365814	0.942072	TRUE	TRUE	0.994154029858817	0.979382145865554	-0.0300561989285006
chr2	206000001	206500000	500000	7190	0.38627	0.939403	TRUE	TRUE	1.00420255422687	0.989599989577169	-0.0150826097680745
chr2	206500001	207000000	500000	7100	0.435302	0.919135	TRUE	TRUE	1.01431211285511	1.00353379443495	0.00508920089861186
chr2	207000001	207500000	500000	7358	0.402974	0.891237	TRUE	FALSE	1.03570479810136	1.02904816551844	0.0413105104421208
chr2	207500001	208000000	500000	7134	0.397394	0.908717	TRUE	TRUE	1.00203719738811	0.993286057378493	-0.00971883420354732
chr2	208000001	208500000	500000	7223	0.406118	0.935407	TRUE	TRUE	1.01747725004599	1.00332309777443	0.0047862684577806
chr2	208500001	209000000	500000	7218	0.425486	0.879654	TRUE	FALSE	1.02317607416119	1.01864973890433	0.0266580683707441
chr2	209000001	209500000	500000	7548	0.391152	0.910027	TRUE	TRUE	1.05716702233887	1.04770648708578	0.0672346052966039
chr2	209500001	210000000	500000	6750	0.366204	0.848001	TRUE	FALSE	0.938040143899464	0.944887367868227	-0.0817857269317831
chr2	210000001	210500000	500000	7263	0.363676	0.90471	TRUE	TRUE	1.00818243801328	0.999880910128334	-0.000171820598522045
chr2	210500001	211000000	500000	7355	0.371028	0.930856	TRUE	TRUE	1.02408838399402	1.01066567127328	0.0153058318942365
chr2	211000001	211500000	500000	7159	0.371302	0.914586	TRUE	TRUE	0.996870053736875	0.987118125021648	-0.0187053575351329
chr2	211500001	212000000	500000	7357	0.35791	0.939527	TRUE	TRUE	1.0182477712929	1.00342595387785	0.00493415938648551
chr2	212000001	212500000	500000	7173	0.360036	0.938924	TRUE	TRUE	0.993880901328611	0.97948504574546	-0.0299046285237058
chr2	212500001	213000000	500000	7100	0.347474	0.938202	TRUE	TRUE	0.976266372411138	0.962209493477205	-0.0555770612904253
chr2	213000001	213500000	500000	7485	0.343784	0.95973	TRUE	TRUE	1.02633002369264	1.00920525965176	0.0132196303068939
chr2	213500001	214000000	500000	7259	0.36633	0.93634	TRUE	TRUE	1.00883015663829	0.994630166020412	-0.00776790775625695
chr2	214000001	214500000	500000	7191	0.361614	0.917438	TRUE	TRUE	0.997174928443177	0.98690072292882	-0.0190231305116118
chr2	214500001	215000000	500000	7275	0.359406	0.933662	TRUE	TRUE	1.00768772158163	0.993980260200877	-0.0087108937970684
chr2	215000001	215500000	500000	7247	0.363696	0.940232	TRUE	TRUE	1.00597095277121	0.991243509913375	-0.0126885799687955
chr2	215500001	216000000	500000	7340	0.37659	0.91471	TRUE	TRUE	1.02281310702469	1.01278421898685	0.0183268302513386
chr2	216000001	216500000	500000	7614	0.394844	0.8962	TRUE	FALSE	1.06837478433015	1.06076499955558	0.0851050789411258
chr2	216500001	217000000	500000	7610	0.408958	0.919046	TRUE	TRUE	1.0727214017499	1.06134352059892	0.0858916828805754
chr2	217000001	217500000	500000	7324	0.437274	0.920306	TRUE	TRUE	1.04813764634858	1.03672860562307	0.0520382754763616
chr2	217500001	218000000	500000	7157	0.446616	0.950608	TRUE	TRUE	1.03275018472593	1.01641780813012	0.0234935574381278
chr2	218000001	218500000	500000	7412	0.409922	0.959047	TRUE	TRUE	1.04513630029828	1.0277599868108	0.0395033907317341
chr2	218500001	219000000	500000	6833	0.484646	0.946852	TRUE	TRUE	1.01432735276443	0.998679841585877	-0.00190584428240356
chr2	219000001	219500000	500000	6798	0.46276	0.858564	TRUE	FALSE	0.993259272085258	0.995126996908124	-0.00704744247927415
chr2	219500001	220000000	500000	7049	0.47834	0.910189	TRUE	TRUE	1.04111772744407	1.03176995241158	0.0451213375132714
chr2	220000001	220500000	500000	6787	0.518068	0.917152	TRUE	TRUE	1.04683141714237	1.03610022770002	0.051163569638047
chr2	220500001	221000000	500000	6948	0.426718	0.935433	TRUE	TRUE	0.985640489897578	0.971924695787659	-0.0410835559763869
chr2	221000001	221500000	500000	7256	0.389504	0.945064	TRUE	TRUE	1.01519318277245	0.999747832643756	-0.000363846471356803
chr2	221500001	222000000	500000	7316	0.3839	0.947421	TRUE	TRUE	1.02110597517897	1.00528492899725	0.0076044639827507
chr2	222000001	222500000	500000	7212	0.388168	0.950361	TRUE	TRUE	1.00820988755356	0.992290098836054	-0.0111661366060423
chr2	222500001	223000000	500000	7277	0.387814	0.941334	TRUE	TRUE	1.01709359321908	1.00207006940147	0.00298339200980484
chr2	223000001	223500000	500000	7074	0.400102	0.928542	TRUE	TRUE	0.994679960413415	0.982049850444598	-0.0261318349463616
chr2	223500001	224000000	500000	7358	0.411066	0.910282	TRUE	TRUE	1.03791102841749	1.02857438215063	0.040646127241184
chr2	224000001	224500000	500000	7256	0.38601	0.918979	TRUE	TRUE	1.01332554938866	1.00259266478938	0.00373558416536592
chr2	224500001	225000000	500000	7331	0.421944	0.901751	TRUE	TRUE	1.03763098700803	1.02946981752477	0.0419015329855666
chr2	225000001	225500000	500000	7287	0.40379	0.915422	TRUE	TRUE	1.02594729892438	1.015754250787	0.0225514020550898
chr2	225500001	226000000	500000	7364	0.395344	0.925194	TRUE	TRUE	1.03349839341912	1.02113363023036	0.0301716762603376
chr2	226000001	226500000	500000	7284	0.372978	0.939521	TRUE	TRUE	1.01458528097151	0.999817499398917	-0.000263316740604397
chr2	226500001	227000000	500000	7364	0.365844	0.93864	TRUE	TRUE	1.0232070212638	1.00842095399949	0.0120980014101114
chr2	227000001	227500000	500000	7469	0.379154	0.945813	TRUE	TRUE	1.04145489406707	1.02551736478971	0.0363519207635489
chr2	227500001	228000000	500000	7195	0.404684	0.929579	TRUE	TRUE	1.01321643112307	1.00016504899538	0.000238095718953045
chr2	228000001	228500000	500000	7178	0.401392	0.914585	TRUE	TRUE	1.00980574117806	0.999927452969343	-0.000104667038047005
chr2	228500001	229000000	500000	7163	0.405832	0.883422	TRUE	FALSE	1.00896409452441	1.00380745041348	0.00548255915455706
chr2	229000001	229500000	500000	7047	0.374426	0.900201	TRUE	TRUE	0.981725521823428	0.97419390502201	-0.0377191378042866
chr2	229500001	230000000	500000	7138	0.380618	0.928412	TRUE	TRUE	0.995617339633473	0.982999866567182	-0.0247368741535292
chr2	230000001	230500000	500000	7175	0.402806	0.944738	TRUE	TRUE	1.00989332711476	0.994567709492652	-0.00785850278856508
chr2	230500001	231000000	500000	7116	0.410804	0.887354	TRUE	FALSE	1.00369585514156	0.997876645590973	-0.00306660977906067
chr2	231000001	231500000	500000	7164	0.412238	0.889334	TRUE	FALSE	1.01086138870862	1.00465131893834	0.00669487680448741
chr2	231500001	232000000	500000	6942	0.450606	0.917592	TRUE	TRUE	1.00511265934145	0.994728420920412	-0.00762539764468694
chr2	232000001	232500000	500000	6985	0.472306	0.868363	TRUE	FALSE	1.02702965565728	1.02536264508936	0.0361342450889338
chr2	232500001	233000000	500000	6753	0.451746	0.85397	TRUE	FALSE	0.978639381481876	0.982535971828046	-0.0254178677421465
chr2	233000001	233500000	500000	6595	0.489544	0.887578	TRUE	FALSE	0.982783964956263	0.977047565212458	-0.0334992968433906
chr2	233500001	234000000	500000	6923	0.456464	0.901864	TRUE	TRUE	1.00706800407849	0.999133023753142	-0.00125132484478287
chr2	234000001	234500000	500000	6475	-1	0.814055	FALSE	FALSE	0	0	0
chr2	234500001	235000000	500000	7114	0.42694	0.910282	TRUE	TRUE	1.0093434965351	1.00026383273841	0.00038057998080971
chr2	235000001	235500000	500000	7038	0.440006	0.92197	TRUE	TRUE	1.00976406359247	0.998401573231063	-0.00230788735901184
chr2	235500001	236000000	500000	7105	0.454484	0.907042	TRUE	TRUE	1.0319192813292	1.02312244142492	0.0329788088820096
chr2	236000001	236500000	500000	7069	0.452904	0.931067	TRUE	TRUE	1.02538799009748	1.01190998930108	0.0170809661544479
chr2	236500001	237000000	500000	6704	0.468048	0.946822	TRUE	TRUE	0.983056277160753	0.967894669787684	-0.0470780387543124
chr2	237000001	237500000	500000	6463	0.454334	0.919509	TRUE	TRUE	0.938563356649082	0.928512362247388	-0.10700697650451
chr2	237500001	238000000	500000	6893	0.456064	0.961456	TRUE	TRUE	1.00238833187882	0.985512221457675	-0.021054332469892
chr2	238000001	238500000	500000	6957	0.456308	0.951735	TRUE	TRUE	1.01188982526836	0.995775179455026	-0.00610803943863277
chr2	238500001	239000000	500000	7159	0.460522	0.909206	TRUE	TRUE	1.04449451969281	1.0353043421802	0.0500549304414812
chr2	239000001	239500000	500000	6518	0.498804	0.931032	TRUE	TRUE	0.980968449232868	0.968080382323496	-0.0468012515560719
chr2	239500001	240000000	500000	6300	-1	0.890308	FALSE	FALSE	0	0	0
chr2	240000001	240500000	500000	6427	0.50773	0.965073	TRUE	TRUE	0.978064335002577	0.961289490508239	-0.0569571335786826
chr2	240500001	241000000	500000	6296	-1	0.90342	FALSE	FALSE	0	0	0
chr2	241000001	241500000	500000	6615	0.506336	0.944297	TRUE	TRUE	1.00491739256094	0.989719923605771	-0.0149077737273136
chr2	241500001	242000000	500000	5834	0.556516	0.942022	TRUE	TRUE	0.937712803867643	0.923785137884567	-0.114370758997782
chr2	242000001	242500000	500000	6806	0.486828	0.911367	TRUE	TRUE	1.01195842839034	1.00265437097582	0.00382437443172355
chr2	242500001	243000000	500000	6195	0.528912	0.883391	TRUE	FALSE	0.967710172199517	0.962769614594731	-0.0547374844057015
chr2	243000001	243500000	500000	868	-1	0.359223	FALSE	FALSE	0	0	0
chr3	1	500000	500000	6416	-1	0.833828	FALSE	FALSE	0	0	0
chr3	500001	1000000	500000	7260	0.365432	0.90161	TRUE	TRUE	1.00857386795061	1.00065897731326	0.000950390193486179
chr3	1000001	1500000	500000	7410	0.364236	0.947486	TRUE	TRUE	1.02885635932323	1.0129072910587	0.0185021338126775
chr3	1500001	2000000	500000	6884	0.36792	0.909929	TRUE	TRUE	0.957356856018442	0.948806686581501	-0.0758139177774973
chr3	2000001	2500000	500000	7137	0.370548	0.940183	TRUE	TRUE	0.9935889650011	0.979048583372174	-0.0305476423607286
chr3	2500001	3000000	500000	7019	0.383322	0.934843	TRUE	TRUE	0.979530082558259	0.966001348562733	-0.0499028917855176
chr3	3000001	3500000	500000	7285	0.39591	0.945027	TRUE	TRUE	1.02264023512	1.00708607758586	0.0101869985373439
chr3	3500001	4000000	500000	7020	0.392568	0.914585	TRUE	TRUE	0.984041695811858	0.974415440895456	-0.0373911000597835
chr3	4000001	4500000	500000	6715	0.394482	0.872537	TRUE	FALSE	0.942096793601792	0.939467828644597	-0.0900843363815597
chr3	4500001	5000000	500000	7431	0.42203	0.9413	TRUE	TRUE	1.05181675620028	1.03628458618324	0.0514202527293463
chr3	5000001	5500000	500000	7068	0.428796	0.894239	TRUE	FALSE	1.00426629040075	0.997389045187625	-0.00377173762353814
chr3	5500001	6000000	500000	7019	0.386576	0.918106	TRUE	TRUE	0.980439413950276	0.970218128650265	-0.0436189581607664
chr3	6000001	6500000	500000	6952	0.375358	0.918158	TRUE	TRUE	0.96858216717807	0.95847530662565	-0.061186830930943
chr3	6500001	7000000	500000	6815	0.371422	0.906647	TRUE	TRUE	0.948996859933519	0.940953609927756	-0.0878044966699229
